,design_dimension,entity_1_c_terminal_helix,entity_1_c_terminal_orientation,entity_1_max_radius,entity_1_min_radius,entity_1_n_terminal_helix,entity_1_n_terminal_orientation,entity_1_name,entity_1_number_of_residues,entity_1_radius,entity_1_symmetry,entity_1_thermophile,entity_2_c_terminal_helix,entity_2_c_terminal_orientation,entity_2_max_radius,entity_2_min_radius,entity_2_n_terminal_helix,entity_2_n_terminal_orientation,entity_2_name,entity_2_number_of_residues,entity_2_radius,entity_2_symmetry,entity_2_thermophile,entity_max_radius_average_deviation,entity_max_radius_ratio_1v2,entity_maximum_radius,entity_min_radius_average_deviation,entity_min_radius_ratio_1v2,entity_minimum_radius,entity_number_of_residues_average_deviation,entity_number_of_residues_ratio_1v2,entity_radius_average_deviation,entity_radius_ratio_1v2,entity_residue_length_total,entity_thermophilicity,interface_b_factor_per_residue,interface_secondary_structure_count,interface_secondary_structure_fragment_count,interface_secondary_structure_fragment_topology,interface_secondary_structure_fragment_topology_1,interface_secondary_structure_fragment_topology_2,interface_secondary_structure_topology,interface_secondary_structure_topology_1,interface_secondary_structure_topology_2,multiple_fragment_ratio,nanohedra_score,nanohedra_score_center,nanohedra_score_center_normalized,nanohedra_score_normalized,number_fragment_residues_center,number_fragment_residues_total,number_of_fragments,observations,percent_fragment,percent_fragment_coil,percent_fragment_helix,percent_fragment_strand,percent_residues_fragment_center,percent_residues_fragment_total,symmetry_group_1,symmetry_group_2,total_interface_residues,total_non_fragment_interface_residues,buried_unsatisfied_hbond_density,buried_unsatisfied_hbonds,contact_count,core,entity_1_number_of_mutations,entity_1_percent_mutations,entity_2_number_of_mutations,entity_2_percent_mutations,errat_accuracy,favor_residue_energy,interaction_energy_complex,interaction_energy_per_residue,interface_area_hydrophobic,interface_area_polar,interface_area_to_residue_surface_ratio,interface_area_total,interface_bound_activation_energy,interface_composition_similarity,interface_connectivity,interface_connectivity_1,interface_connectivity_2,interface_energy,interface_energy_bound,interface_energy_complex,interface_energy_density,interface_energy_unbound,interface_local_density,interface_separation,number_hbonds,number_of_mutations,percent_core,percent_interface_area_hydrophobic,percent_interface_area_polar,percent_mutations,percent_rim,percent_support,rim,rmsd_complex,rosetta_reference_energy,shape_complementarity,solvation_energy,solvation_energy_activation,solvation_energy_bound,solvation_energy_complex,solvation_energy_unbound,support
I32_Designs-I32-18,0,1,1,167.11496501211374,127.1940002830322,1,1,2c5q_1,230,148.06541182403774,C3,0,0,1,191.3146249532429,148.37790107020655,0,-1,2d7v_1,155,170.38515869490465,C2,0,0.1264914271297531,0.8735085728702469,191.3146249532429,0.1427699181237977,0.8572300818762023,127.1940002830322,0.4838709677419355,1.4838709677419355,0.1309958393197445,0.8690041606802554,385,0.0,0.29,6,2,HH,H,H,CHHHCH,CHH,HCH,1.0,5.679249434487831,1.0606439521126685,0.2651609880281671,0.4056606738919879,4,14,2,1,0.4666666666666667,0.0,1.0,0.0,0.1333333333333333,0.4666666666666667,C3,C2,30,26,0.0022505640381197,2.0,3.115942001342773,14.0,0.0,0.0,0.0,0.0,94.5425,0.0,-18.0061116540577,-0.6002036929130554,831.3667615917583,57.29935326844617,0.4676001684773874,888.6661148602045,18.82642274869673,0.7459984716323502,30.149641990661628,14.47222232818604,15.67741966247559,-21.00528518184231,-175.96425998791645,-215.7959679184555,-0.0236368697203523,-194.7906827366132,56.25842696629213,0.4699666202068329,3.0,0.0,0.4666666666666667,0.9355220680632568,0.064477931936743,0.0,0.2,0.2666666666666666,6.0,0.122199654482152,179.63354,0.7625384330749512,13.506790103465391,1.4129226253266438,223.57659539639852,211.4827279182598,224.9895180217252,8.0
I32_Designs-I32-19,0,1,1,172.96902429625945,132.9523319426929,1,1,2c5q,230,153.78241431397365,C3,0,0,1,197.94268213551115,153.71971863427282,0,-1,2vvp,157,175.13423258988007,C2,0,0.1261661081370757,0.8738338918629243,197.94268213551115,0.1350990417890974,0.8649009582109025,132.9523319426929,0.4649681528662419,1.464968152866242,0.1219168746175796,0.8780831253824204,387,0.0,0.31,5,4,HHHH,HH,HH,CHHHH,CHH,HH,1.3333333333333333,15.085329862687782,2.72995450040026,0.3033282778222511,0.4077116179104806,9,37,6,1,1.3214285714285714,0.0833333333333333,0.9166666666666666,0.0,0.3214285714285714,1.0,C3,C2,28,19,0.0018536297204151,1.0,3.593908548355103,9.0,0.0,0.0,0.0,0.0,95.5655,0.0,-30.15021290674044,-1.076793313026428,430.3336396305346,109.14843113385928,0.4609300599929649,539.4820707643936,17.212211281615197,0.3877496526057015,32.75094699859619,13.96969699859619,18.78125,-20.514471661949045,-180.82332655840997,-218.5500095019742,-0.0380262343712035,-198.03553784002517,61.79545454545455,0.5533125400543213,6.0,0.0,0.3214285714285714,0.7976792241135905,0.20232077588641,0.0,0.2857142857142857,0.3928571428571428,8.0,7.061747121552351e-14,163.9476,0.710240364074707,-6.041221375395878,-5.931465566107192,254.2679962601125,254.3777520694012,248.3365306940053,11.0
I32_Designs-I32-20,0,1,1,213.3944956225441,172.46903667325333,1,-1,2c5q,230,192.12733214309685,C3,0,1,-1,194.0718823477528,153.4085964898969,1,1,2wns,197,176.66754305501834,C2,0,0.0995642080709433,1.0995642080709431,213.3944956225441,0.1242462327371054,1.1242462327371054,153.4085964898969,0.1675126903553299,1.16751269035533,0.0875078060222074,1.0875078060222074,427,0.0,0.22,8,3,HHH,H,HH,CHCHHTEH,CHCH,HTEH,2.769230769230769,27.18348055047216,6.149408498666521,0.4730314229743477,0.7346886635262746,13,37,18,1,1.0277777777777777,0.0,1.0,0.0,0.3611111111111111,1.0,C3,C2,36,23,0.0011287110836485,1.0,3.427419424057007,11.0,0.0,0.0,0.0,0.0,96.2182,0.0,-18.45387468674786,-0.5126076340675354,750.9943805654948,134.97193489542246,0.4529176909338368,885.9663154609168,15.675660484227253,0.8053250937389446,32.44678401947022,15.21951198577881,17.22727203369141,-23.867369081785483,-196.70605181800977,-236.2490813840225,-0.0269393640201418,-212.38171230223705,56.91489361702128,0.5375823676586151,12.0,0.0,0.3235294117647059,0.8476556811020474,0.1523443188979531,0.0,0.2352941176470588,0.3529411764705882,8.0,0.2107220391363508,209.4987399999999,0.7284397482872009,-0.5529728289037621,-6.900491958085581,313.19074612155293,306.8432269923711,306.2902541634673,12.0
I32_Designs-I32-21,0,0,-1,190.6564088143905,133.4818298458633,1,1,2chc,169,159.19223275513798,C3,0,1,1,166.63834578211583,111.94319139188411,0,1,4g41,236,140.2156991785708,C2,0,0.1441328700158781,1.1441328700158782,190.6564088143905,0.1924068644655483,1.1924068644655483,111.94319139188411,0.2838983050847458,0.7161016949152542,0.1353381517742871,1.135338151774287,405,0.0,0.53,8,3,HHH,HH,H,HCTHHCHH,HCTH,HCHH,2.0,25.40445760480888,5.110076963069331,0.5677863292299257,0.8760157794761682,9,29,9,1,0.935483870967742,0.0,1.0,0.0,0.2903225806451613,0.935483870967742,C3,C2,31,22,0.0014956960854014,1.0,3.136690616607666,7.0,0.0,0.0,0.0,0.0,98.5619,0.0,-32.37354456856235,-1.011673212051392,567.7773253266691,100.80769656405062,0.4376811671224331,668.5850218907207,28.51829232337505,0.5430453605109974,36.17900848388671,17.2682933807373,18.91071510314941,-6.621680153700822,-217.3568750624273,-252.4968475395032,-0.0099040210846708,-245.8751673858024,52.74418604651163,0.4208819717168808,6.0,0.0,0.2333333333333333,0.84922232287081,0.1507776771291886,0.0,0.3,0.4,9.0,0.2938406420437225,246.9981099999997,0.7418535947799683,7.517192724966776,-2.410574429424287,286.6968670520928,276.7690998977017,284.2862926226685,12.0
I32_Designs-I32-22,0,0,-1,147.33022672214958,115.59972995210671,0,-1,2eg2,95,131.9555237892793,C3,0,1,-1,164.85046719375714,111.6519498710166,0,1,2imi,220,140.1516213864718,C2,0,0.1062795924685802,0.8937204075314198,164.85046719375714,0.0353579143548383,1.0353579143548384,111.6519498710166,0.5681818181818181,0.4318181818181818,0.0584802196086731,0.9415197803913268,315,0.0,0.0,6,3,HHT,H,HT,GHHHTT,GHH,HTT,2.363636363636364,21.02172525873116,4.794372803012487,0.4358520730011351,0.678120169636489,11,31,13,1,1.0,0.0,1.0,0.0,0.3548387096774194,1.0,C3,C2,31,20,0.0,0.0,2.654377937316895,10.0,0.0,0.0,0.0,0.0,95.6607,0.0,-32.64458936177482,-1.053051233291626,461.9360604147721,165.54893983752856,0.3960946843486784,627.4850002523003,24.627959981667917,0.4860510770827775,36.11458396911621,16.46875,19.64583396911621,-8.159510406098121,-191.02389684307627,-223.8113672308423,-0.013003514670179,-215.6518568247442,51.89156626506024,0.6339950561523438,10.0,0.0,0.3448275862068966,0.7361706817358757,0.2638293182641248,0.0,0.3103448275862069,0.2758620689655172,9.0,0.1389618188452069,133.3751299999999,0.650094747543335,3.1775074885908907,0.7959190158944693,268.1475494520443,265.7659609793479,268.9434684679388,8.0
I32_Designs-I32-23,0,0,-1,125.53679106142548,88.81122779243626,0,-1,2gw8,99,107.60052132652612,C3,0,1,-1,126.13946163671385,81.05366847959444,1,1,3trc,168,105.14699862702018,C2,0,0.0047778115386607,0.9952221884613393,126.13946163671385,0.0957089229686725,1.0957089229686725,81.05366847959444,0.4107142857142857,0.5892857142857143,0.023334215256197,1.023334215256197,267,0.0,0.89,14,4,HHHH,HH,HH,HCHCTCCTHCHETG,HCHCTC,CTHCHETG,1.5555555555555556,14.371453017296805,2.984690764440124,0.3316323071600138,0.5322760376776594,9,27,7,1,0.75,0.0,1.0,0.0,0.25,0.75,C3,C2,36,27,0.0,0.0,2.840425491333008,9.0,0.0,0.0,0.0,0.0,92.677,0.0,-34.75064721590897,-0.9652957320213318,529.6255914309078,161.7191056822354,0.3806829210893439,691.3446971131432,26.104399255339047,0.4603608704756572,32.79545497894287,15.29545497894287,17.5,-20.18756516144822,-245.81203785102772,-292.104002267815,-0.0292004339452456,-271.9164371063668,60.1063829787234,0.5017759054899216,10.0,0.0,0.2727272727272727,0.7660803556351442,0.2339196443648558,0.0,0.2727272727272727,0.3939393939393939,9.0,0.135907580253531,132.2124899999998,0.6988988518714905,-7.495002642061081,-1.784969873004286,325.8763479965578,331.5863807656146,324.0913781235535,13.0
I32_Designs-I32-24,0,0,-1,167.0676944145696,133.1582415173766,0,1,2pd2,108,149.4864687103452,C3,1,1,-1,159.89504118014418,118.9821767072699,1,-1,3nr1,178,138.3299299618843,C2,0,0.0448585095665625,1.0448585095665626,167.0676944145696,0.1191444399692223,1.1191444399692223,118.9821767072699,0.3932584269662921,0.6067415730337079,0.0806516619471651,1.080651661947165,286,0.5,0.0,9,4,HHHH,HH,HH,CHHHTCHHC,CHHH,TCHHC,3.466666666666667,40.335874854328736,8.93930736069044,0.5959538240460294,0.9603779727221128,15,42,26,1,1.3548387096774193,0.0,1.0,0.0,0.4838709677419355,1.0,C3,C2,31,16,0.0,0.0,3.127737283706665,9.0,0.0,0.0,0.0,0.0,100.0,0.0,-32.48757054058767,-1.047986149787903,619.4428255828481,146.55762439563318,0.4506026304086665,766.000449978481,22.78556913734417,0.7281572196459675,33.23418998718262,16.8863639831543,16.34782600402832,-20.647025039439512,-203.4515040890685,-246.8840982658522,-0.0269543249485291,-226.2370732264127,41.67391304347826,0.610158234834671,7.0,0.0,0.2903225806451613,0.8086716210156925,0.1913283789843078,0.0,0.1935483870967742,0.4838709677419355,6.0,0.1387478567111444,103.3469899999999,0.704494059085846,-3.188984660360404,-3.8326318392274175,329.5251725696603,328.8815253907933,325.6925407304329,15.0
I32_Designs-I32-25,0,0,1,163.0428937089869,120.07823120782552,0,1,2uyk,126,141.40426614272275,C3,0,1,-1,165.52469139376154,111.94934308873812,0,1,3ein,207,141.0451293311224,C2,0,0.0149935194796453,0.9850064805203548,165.52469139376154,0.0726122002577889,1.072612200257789,111.94934308873812,0.3913043478260869,0.6086956521739131,0.0025462546158343,1.0025462546158344,333,0.0,0.16,8,2,HH,H,H,HCHGHTEC,HCH,GHTEC,4.571428571428571,35.33820895337561,9.221576760726236,0.6586840543375884,1.070854816768958,14,33,32,1,1.03125,0.0,1.0,0.0,0.4375,1.0,C3,C2,32,18,0.0027510103658671,2.0,3.791821479797363,10.0,0.0,0.0,0.0,0.0,97.2948,0.0,-30.51204279761087,-0.9535013437271118,541.7730519967128,185.232569216048,0.4697942464413093,727.0056212127595,54.463918281171146,0.5181342210648358,35.73117637634277,17.80434799194336,17.92682838439941,17.696088687541362,-146.7777663626561,-183.5455959562859,0.0243410617073654,-201.24168464382728,54.93258426966292,0.545706570148468,13.0,0.0,0.3225806451612903,0.7452116409952241,0.2547883590047777,0.0,0.3225806451612903,0.3548387096774194,10.0,0.1096514363791211,141.5682299999998,0.6969767212867737,-9.209361490825984,-1.4851539666228175,301.0658754700978,308.790082994301,299.580721503475,11.0
I32_Designs-I32-26,0,1,-1,175.07908434761703,130.5054443385409,0,1,2v82,205,152.11773097838037,C3,0,1,1,175.39077334056088,129.19986716711438,1,-1,1jya,117,149.61648517288293,C2,0,0.0017771116861354,0.9982228883138644,175.39077334056088,0.0101050968553848,1.0101050968553849,129.19986716711438,0.7521367521367521,1.752136752136752,0.0167177153146407,1.0167177153146407,322,0.0,0.48,10,2,HH,H,H,CHHHTHETCH,CHHHT,HETCH,2.2857142857142856,16.919612729487767,3.661926913923101,0.5231324162747286,0.8056958442613222,7,21,8,1,0.65625,0.0,1.0,0.0,0.21875,0.65625,C3,C2,32,25,0.0018143036784789,1.0,3.53903341293335,6.0,0.0,0.0,0.0,0.0,100.0,0.0,-27.84835964352329,-0.8702612519264221,415.2325312220136,135.94311366142108,0.3915102102039964,551.1756448834344,26.63667384540849,0.4321332706717522,37.22987937927246,19.80434799194336,17.4255313873291,-9.029620490247709,-215.8258720734304,-251.4921664090866,-0.0163824736707249,-242.46254591883888,44.84,0.5346077680587769,9.0,0.0,0.2,0.7533579088202077,0.2466420911797927,0.0,0.2666666666666666,0.4666666666666667,8.0,0.1646700299082982,161.42189,0.6854039430618286,-3.2280133448630863,1.870043063622404,290.6200954616399,295.7181518701254,292.4901385252623,14.0
I32_Designs-I32-27,0,1,1,156.89755539841914,110.50089721355208,0,-1,2v82,205,134.0370409988583,C3,0,1,1,180.48938996240196,136.1133670805333,0,1,4ese,193,161.2273222422175,C2,0,0.1307103678997266,0.8692896321002733,180.48938996240196,0.1881701291822957,0.8118298708177043,110.50089721355208,0.0621761658031088,1.0621761658031088,0.1686456170407041,0.8313543829592959,398,0.0,0.59,6,0,,,,HHHCHE,HHH,CHE,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,C3,C2,30,30,0.0,0.0,3.066147804260254,8.0,0.0,0.0,0.0,0.0,99.3989,0.0,-35.74923479196556,-1.191641211509705,563.3405742557973,107.10600805808076,0.4171254154216658,670.4465823138773,19.1428772862119,0.5573530013771947,35.199127197265625,18.6875,16.51162719726562,-19.6082230251472,-221.3034691525533,-260.0545694639124,-0.0292465105235891,-240.4463464387652,47.642857142857146,0.4875827431678772,4.0,0.0,0.2758620689655172,0.8402467685219146,0.1597532314780864,0.0,0.2758620689655172,0.4137931034482758,8.0,0.1088857199085284,236.1270799999999,0.7112436294555664,6.954023725268485,0.4656479781768894,283.8952554699059,277.4068797228143,284.3609034480828,12.0
I32_Designs-I32-28,0,0,-1,134.24052175479653,89.34984119180066,1,1,2zhz,148,110.22063345154658,C3,0,1,1,153.40495743619238,101.59200537936044,0,-1,3nqn,151,132.4615608838381,C2,0,0.1249270949367274,0.8750729050632725,153.40495743619238,0.1205032240661616,0.8794967759338383,89.34984119180066,0.0198675496688741,0.9801324503311258,0.1679047663630936,0.8320952336369064,299,0.0,0.0,4,2,HH,H,H,HHEH,HH,EH,1.0,6.547983827007998,1.160428120772047,0.2901070301930117,0.3851755192357646,4,17,2,1,0.6296296296296297,0.0,1.0,0.0,0.1481481481481481,0.6296296296296297,C3,C2,27,23,0.0,0.0,3.237288236618042,8.0,0.0,0.0,0.0,0.0,99.6822,0.0,-19.24824150332456,-0.7128978371620178,503.7634809862901,162.40637755657633,0.4339513041296522,666.1698585428667,33.69766778989728,0.7877072584443514,35.08946990966797,19.0256404876709,16.06382942199707,10.21712902688688,-187.6332956191533,-211.1138343821637,0.0153371229512471,-221.33096340905055,52.43478260869565,0.5560855269432068,7.0,0.0,0.32,0.7562087574604277,0.2437912425395719,0.0,0.2,0.48,5.0,0.6280065561504251,150.7733399999998,0.6541810035705566,3.333838579658476,1.067747903124996,255.82436005964308,253.5582693831096,256.8921079627681,12.0
I32_Designs-I32-29,0,0,1,148.64594641294462,109.9201955511361,0,1,3b64,112,128.05689692876712,C3,0,1,1,135.20451784611342,78.64640307731817,1,-1,1sgm,184,109.2993265078618,C2,0,0.0994155282749496,1.0994155282749496,148.64594641294462,0.39765063944593,1.39765063944593,78.64640307731817,0.3913043478260869,0.6086956521739131,0.1716165233603348,1.1716165233603348,296,0.0,0.32,6,4,HHHH,HH,HH,HHHHCH,HH,HHCH,2.909090909090909,27.025179175554257,5.776913355437294,0.5251739414033904,0.7948582110457134,11,34,16,1,1.096774193548387,0.0,1.0,0.0,0.3548387096774194,1.0,C3,C2,31,20,0.0013452388259361,1.0,3.141221284866333,12.0,0.0,0.0,0.0,0.0,98.4252,0.0,-40.2149992027625,-1.297258019447327,570.5697900737089,172.792638009722,0.4687907471038927,743.3624280834308,27.62045214915776,0.6828552084551425,36.586891174316406,18.02439117431641,18.5625,-15.441554104292948,-253.6442330422405,-296.7062392956912,-0.0207725781138885,-281.26468519139826,56.146067415730336,0.714666485786438,10.0,0.0,0.4137931034482758,0.7675526345133915,0.2324473654866085,0.0,0.1379310344827586,0.4137931034482758,4.0,0.1419625878324466,132.8502899999999,0.6264674663543701,10.119452143946432,3.5932692545648592,347.00659045965165,340.4804075702701,350.5998597142165,12.0
I32_Designs-I32-30,0,0,1,147.98559386980884,109.25910727257477,0,1,3b64,112,127.33749091836847,C3,0,1,1,134.17788875220833,77.64897143555734,1,-1,1sgm,184,108.21884402458878,C2,0,0.1029059649544772,1.1029059649544772,147.98559386980884,0.4070902067679209,1.407090206767921,77.64897143555734,0.3913043478260869,0.6086956521739131,0.176666522971135,1.176666522971135,296,0.0,0.31,8,4,HHHH,HH,HH,GHCHHHCH,GHCH,HHCH,2.909090909090909,24.94518587353056,5.327899706619613,0.4843545187836012,0.7336819374567811,11,34,16,1,1.0625,0.0,1.0,0.0,0.34375,1.0,C3,C2,32,21,0.0014014484658157,1.0,3.138181924819946,11.0,0.0,0.0,0.0,0.0,98.4252,0.0,-36.96206440444786,-1.155064463615417,591.4087420898406,122.13872283098056,0.4426461409602222,713.5474649208213,24.6439414362124,0.7713870067641428,36.40151596069336,17.81818199157715,18.58333396911621,-18.069613042399112,-281.28694624247,-324.0005007210815,-0.0253236314761544,-305.9308876786824,51.86746987951807,0.6840828061103821,12.0,0.0,0.3793103448275862,0.8288288742718275,0.1711711257281723,0.0,0.1724137931034483,0.3793103448275862,5.0,0.1030623294419432,141.35481,0.6301642656326294,7.101346511330803,-0.1052088083914668,362.480908611782,355.2743532920597,362.3756998033905,11.0
I32_Designs-I32-31,0,0,-1,146.5627779690328,112.3085013077817,0,-1,3dfe,80,129.2319383257779,C3,0,1,1,144.61998341861334,86.0524062708301,1,1,2zvy,183,108.01158512876172,C2,0,0.0134337904381851,1.0134337904381852,146.5627779690328,0.3051174996119992,1.3051174996119992,86.0524062708301,0.5628415300546448,0.4371584699453552,0.196463677222394,1.196463677222394,263,0.0,1.0,9,3,HEH,HE,H,CEHECHHGH,CEHECH,HGH,1.6666666666666667,11.617090880832786,2.044074864122811,0.3406791440204684,0.4468111877243379,6,26,5,1,0.8387096774193549,0.1,0.6,0.3,0.1935483870967742,0.8387096774193549,C3,C2,31,25,0.0,0.0,3.549618244171143,11.0,0.0,0.0,0.0,0.0,100.0,0.0,-43.01230244599794,-1.38749361038208,668.8988398472471,185.95591122826363,0.4286997111242854,854.8547510755109,22.69378171061913,0.6340046208611515,32.59157562255859,16.61538505554199,15.9761905670166,-31.451612157350667,-231.5471216798269,-285.6925155477967,-0.036791761545199,-254.240903390446,38.40952380952381,0.5151071846485138,8.0,0.0,0.3928571428571428,0.782470751909247,0.2175292480907529,0.0,0.3214285714285714,0.2142857142857142,9.0,0.2972415657123136,95.05657999999995,0.7267736196517944,-0.6279411003166615,4.770119829883299,256.3963283411251,261.7943892713251,261.1664481710084,6.0
I32_Designs-I32-32,0,0,1,151.9969844108757,112.24450617290807,0,1,3djh,114,134.6603718381249,C3,0,0,1,161.6808660881058,114.85272385102584,0,1,2fr2,161,133.60668414318764,C2,0,0.0598950383649787,0.9401049616350212,161.6808660881058,0.0227092365828506,0.9772907634171494,112.24450617290807,0.2919254658385093,0.7080745341614907,0.0078864893750973,1.0078864893750974,275,0.0,0.15,12,6,HHEEEE,HH,EEEE,THHGTEETEEEE,THHGTE,ETEEEE,1.2727272727272727,21.98293740256275,4.177177834434586,0.3797434394940532,0.5636650616041731,11,39,7,1,0.9285714285714286,0.0,0.5,0.5,0.2619047619047619,0.9285714285714286,C3,C2,42,31,0.0014809905431737,1.0,3.753205060958862,13.0,0.0,0.0,0.0,0.0,98.2437,0.0,-38.74740800653323,-0.9225573539733888,550.0400173168031,125.1837405992934,0.4221869885776273,675.2237579160962,27.86057997736276,0.3519930967163507,33.94359016418457,16.07692337036133,17.86666679382324,-17.327854057751892,-340.82611048942306,-386.0145445245377,-0.0256623879930259,-368.6866904667858,44.90243902439025,0.6391512453556061,10.0,0.0,0.3170731707317073,0.8146040640133273,0.185395935986673,0.0,0.1219512195121951,0.5121951219512195,5.0,3.235203743016748e-14,157.67076,0.6648656129837036,3.882122047699397,-1.337462281374428,355.2141762914183,349.9945919623445,353.8767140100439,21.0
I32_Designs-I32-33,0,0,1,176.46256838491274,138.97784675623666,0,-1,3e6q,126,159.4597092905102,C3,0,0,1,180.29173213988489,142.10720304052148,0,-1,1rku,206,161.24990282831538,C2,0,0.0212387096708415,0.9787612903291584,180.29173213988489,0.0220210954640526,0.9779789045359474,138.97784675623666,0.3883495145631068,0.6116504854368932,0.0111019821184712,0.9888980178815288,332,0.0,0.7,13,2,HH,H,H,THCHECECGCTCH,THCHEC,ECGCTCH,1.7142857142857142,16.097680407824488,3.320372574324277,0.4743389391891824,0.8472463372539204,7,19,6,1,0.4871794871794871,0.0,1.0,0.0,0.1794871794871795,0.4871794871794871,C3,C2,39,32,0.0015967014147257,1.0,3.382022380828857,8.0,0.0,0.0,0.0,0.0,99.6441,0.0,-47.16162142494604,-1.209272384643555,514.2470454844897,112.0441262883902,0.3830106842243629,626.2911717728805,29.44085943604296,0.3357867088078497,31.53606700897216,16.55932235717773,14.97674465179443,-22.728767163187285,-282.468877779746,-334.6385043789762,-0.036291054684433,-311.90973721578894,64.23076923076923,0.5009042471647263,14.0,0.0,0.2285714285714285,0.8210989850436169,0.1789010149563821,0.0,0.2571428571428571,0.4571428571428571,9.0,0.0651024176688176,146.98054,0.7141708135604858,-10.3861093614492,-3.893727655642692,309.8426563692002,316.3350380750067,305.9489287135575,16.0
I32_Designs-I32-34,0,0,1,161.3009307288709,123.8104560729828,0,-1,3e6q,126,144.42676613370008,C3,0,0,-1,157.11675594919848,113.24433286482817,1,1,2eo4,149,135.7699846161146,C2,1,0.0266309901473864,1.0266309901473865,161.3009307288709,0.0933037701830667,1.0933037701830668,113.24433286482817,0.1543624161073825,0.8456375838926175,0.0637606429879347,1.0637606429879347,275,0.5,1.08,6,4,HHTH,HH,TH,CHHCTH,CHH,CTH,4.533333333333333,39.31136909019556,8.707120427769654,0.5804746951846436,0.9359849783379894,15,42,34,1,1.4,0.0,1.0,0.0,0.5,1.0,C3,C2,30,15,0.0,0.0,3.789855003356934,7.0,0.0,0.0,0.0,0.0,95.9281,0.0,-28.36836832232478,-0.9456122517585754,447.2681349695773,232.9386232881713,0.4073927810114094,680.206758257748,32.51746761382708,0.5882351266075444,33.904762268066406,16.83333396911621,17.0714282989502,-3.520579032728904,-236.5197041545851,-272.5577508011411,-0.0051757483882494,-269.0371717684122,62.52,0.4729931950569153,13.0,0.0,0.25,0.657547325926591,0.3424526740734099,0.0,0.2857142857142857,0.4285714285714285,8.0,0.0869344580704475,97.84629999999996,0.781589686870575,-7.054233221838274,-0.2554397160994881,298.8304637932397,305.6292572989785,298.5750240771402,12.0
I32_Designs-I32-35,0,0,-1,151.95883800885028,114.67379530651284,0,1,3e6q,126,132.0643043727328,C3,0,0,1,171.23415380408196,119.38860212767382,1,1,3eo8,219,145.59727327104864,C2,0,0.1125670046951357,0.8874329953048643,171.23415380408196,0.0394912641335644,0.9605087358664356,114.67379530651284,0.4246575342465754,0.5753424657534246,0.0929479556469605,0.9070520443530394,345,0.0,0.43,5,3,HHH,H,HH,HCHHH,HCH,HH,1.0,5.262885793836878,0.8771476323061462,0.2192869080765365,0.2631442896918439,4,20,2,1,0.5882352941176471,0.0,1.0,0.0,0.1176470588235294,0.5882352941176471,C3,C2,34,30,0.0,0.0,2.698473215103149,10.0,0.0,0.0,0.0,0.0,98.2091,0.0,-40.31705510181841,-1.185795783996582,517.6784170930428,156.55777923314338,0.4682425711633308,674.2361963261857,24.049119356791262,0.3646667243179793,32.3012809753418,16.13461494445801,16.16666603088379,-16.4074000708967,-277.1522857362381,-317.6088051639261,-0.0243347956699717,-301.2014050930294,51.17021276595744,0.5633724629878998,8.0,0.0,0.2941176470588235,0.7677998005948015,0.2322001994051992,0.0,0.2352941176470588,0.4411764705882353,8.0,0.0500107831509895,138.2852499999999,0.7265529632568359,1.5083001866636891,-0.2396792931252775,319.9961674908923,318.2481880111033,319.756488197767,15.0
